# FONLL heavy quark hadroproduction cross section, calculated on Sun May2 21:38:53 CEST 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 100.025
# ymin = -1
# ymax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
21.2250 3.1219e+05 2.4865e+05 3.9895e+05 2.5255e+05 3.9607e+05 2.9982e+05 3.2499e+05 2.9411e+05 3.3028e+05 3.4826e+05 2.8640e+05 3.4729e+05 2.5255e+05 3.9607e+05 2.6549e+05
21.2750 3.0938e+05 2.4648e+05 3.9523e+05 2.5033e+05 3.9238e+05 2.9715e+05 3.2203e+05 2.9147e+05 3.2729e+05 3.4513e+05 2.8382e+05 3.4409e+05 2.5033e+05 3.9238e+05 2.6319e+05
21.3250 3.0660e+05 2.4432e+05 3.9154e+05 2.4814e+05 3.8872e+05 2.9451e+05 3.1911e+05 2.8886e+05 3.2434e+05 3.4203e+05 2.8127e+05 3.4093e+05 2.4814e+05 3.8872e+05 2.6092e+05
21.3750 3.0385e+05 2.4219e+05 3.8790e+05 2.4597e+05 3.8511e+05 2.9190e+05 3.1621e+05 2.8628e+05 3.2142e+05 3.3896e+05 2.7875e+05 3.3779e+05 2.4597e+05 3.8511e+05 2.5867e+05
21.4250 3.0113e+05 2.4008e+05 3.8430e+05 2.4382e+05 3.8154e+05 2.8931e+05 3.1334e+05 2.8373e+05 3.1852e+05 3.3593e+05 2.7625e+05 3.3470e+05 2.4382e+05 3.8154e+05 2.5644e+05
21.4750 2.9843e+05 2.3800e+05 3.8074e+05 2.4170e+05 3.7800e+05 2.8675e+05 3.1051e+05 2.8120e+05 3.1566e+05 3.3292e+05 2.7378e+05 3.3163e+05 2.4170e+05 3.7800e+05 2.5424e+05
21.5250 2.9577e+05 2.3593e+05 3.7721e+05 2.3959e+05 3.7450e+05 2.8421e+05 3.0771e+05 2.7870e+05 3.1283e+05 3.2995e+05 2.7133e+05 3.2860e+05 2.3959e+05 3.7450e+05 2.5206e+05
21.5750 2.9313e+05 2.3389e+05 3.7373e+05 2.3751e+05 3.7104e+05 2.8170e+05 3.0493e+05 2.7623e+05 3.1003e+05 3.2701e+05 2.6891e+05 3.2560e+05 2.3751e+05 3.7104e+05 2.4990e+05
21.6250 2.9052e+05 2.3186e+05 3.7028e+05 2.3545e+05 3.6762e+05 2.7922e+05 3.0219e+05 2.7378e+05 3.0726e+05 3.2410e+05 2.6651e+05 3.2264e+05 2.3545e+05 3.6762e+05 2.4776e+05
21.6750 2.8794e+05 2.2986e+05 3.6687e+05 2.3341e+05 3.6424e+05 2.7677e+05 2.9947e+05 2.7136e+05 3.0452e+05 3.2122e+05 2.6414e+05 3.1970e+05 2.3341e+05 3.6424e+05 2.4564e+05
21.7250 2.8538e+05 2.2788e+05 3.6349e+05 2.3139e+05 3.6089e+05 2.7434e+05 2.9678e+05 2.6896e+05 3.0180e+05 3.1836e+05 2.6180e+05 3.1680e+05 2.3139e+05 3.6089e+05 2.4354e+05
21.7750 2.8285e+05 2.2591e+05 3.6015e+05 2.2939e+05 3.5758e+05 2.7193e+05 2.9412e+05 2.6658e+05 2.9912e+05 3.1554e+05 2.5948e+05 3.1393e+05 2.2939e+05 3.5758e+05 2.4147e+05
21.8250 2.8035e+05 2.2397e+05 3.5685e+05 2.2741e+05 3.5430e+05 2.6955e+05 2.9149e+05 2.6424e+05 2.9646e+05 3.1275e+05 2.5718e+05 3.1108e+05 2.2741e+05 3.5430e+05 2.3942e+05
21.8750 2.7787e+05 2.2205e+05 3.5358e+05 2.2545e+05 3.5106e+05 2.6719e+05 2.8889e+05 2.6191e+05 2.9383e+05 3.0999e+05 2.5491e+05 3.0827e+05 2.2545e+05 3.5106e+05 2.3738e+05
21.9250 2.7542e+05 2.2014e+05 3.5035e+05 2.2352e+05 3.4785e+05 2.6486e+05 2.8631e+05 2.5961e+05 2.9123e+05 3.0725e+05 2.5266e+05 3.0549e+05 2.2352e+05 3.4785e+05 2.3537e+05
21.9750 2.7299e+05 2.1826e+05 3.4715e+05 2.2160e+05 3.4468e+05 2.6255e+05 2.8376e+05 2.5733e+05 2.8865e+05 3.0455e+05 2.5044e+05 3.0274e+05 2.2160e+05 3.4468e+05 2.3337e+05
22.0250 2.7059e+05 2.1639e+05 3.4399e+05 2.1970e+05 3.4154e+05 2.6027e+05 2.8124e+05 2.5508e+05 2.8610e+05 3.0187e+05 2.4823e+05 3.0002e+05 2.1970e+05 3.4154e+05 2.3140e+05
22.0750 2.6822e+05 2.1455e+05 3.4086e+05 2.1782e+05 3.3843e+05 2.5801e+05 2.7874e+05 2.5285e+05 2.8358e+05 2.9922e+05 2.4605e+05 2.9732e+05 2.1782e+05 3.3843e+05 2.2945e+05
22.1250 2.6586e+05 2.1272e+05 3.3776e+05 2.1595e+05 3.3536e+05 2.5577e+05 2.7627e+05 2.5064e+05 2.8108e+05 2.9659e+05 2.4390e+05 2.9466e+05 2.1595e+05 3.3536e+05 2.2751e+05
22.1750 2.6354e+05 2.1091e+05 3.3470e+05 2.1411e+05 3.3232e+05 2.5355e+05 2.7383e+05 2.4846e+05 2.7861e+05 2.9400e+05 2.4176e+05 2.9202e+05 2.1411e+05 3.3232e+05 2.2560e+05
22.2250 2.6123e+05 2.0911e+05 3.3167e+05 2.1229e+05 3.2931e+05 2.5136e+05 2.7141e+05 2.4629e+05 2.7617e+05 2.9143e+05 2.3965e+05 2.8941e+05 2.1229e+05 3.2931e+05 2.2370e+05
22.2750 2.5895e+05 2.0734e+05 3.2867e+05 2.1048e+05 3.2634e+05 2.4919e+05 2.6901e+05 2.4415e+05 2.7375e+05 2.8888e+05 2.3756e+05 2.8683e+05 2.1048e+05 3.2634e+05 2.2182e+05
22.3250 2.5669e+05 2.0558e+05 3.2570e+05 2.0869e+05 3.2339e+05 2.4704e+05 2.6664e+05 2.4203e+05 2.7135e+05 2.8636e+05 2.3548e+05 2.8427e+05 2.0869e+05 3.2339e+05 2.1996e+05
22.3750 2.5446e+05 2.0384e+05 3.2277e+05 2.0692e+05 3.2048e+05 2.4491e+05 2.6430e+05 2.3994e+05 2.6898e+05 2.8387e+05 2.3344e+05 2.8174e+05 2.0692e+05 3.2048e+05 2.1812e+05
22.4250 2.5225e+05 2.0212e+05 3.1987e+05 2.0517e+05 3.1760e+05 2.4281e+05 2.6198e+05 2.3786e+05 2.6664e+05 2.8140e+05 2.3141e+05 2.7924e+05 2.0517e+05 3.1760e+05 2.1629e+05
22.4750 2.5006e+05 2.0042e+05 3.1699e+05 2.0343e+05 3.1474e+05 2.4072e+05 2.5968e+05 2.3580e+05 2.6432e+05 2.7896e+05 2.2940e+05 2.7676e+05 2.0343e+05 3.1474e+05 2.1449e+05
22.5250 2.4789e+05 1.9873e+05 3.1415e+05 2.0171e+05 3.1192e+05 2.3866e+05 2.5740e+05 2.3377e+05 2.6202e+05 2.7654e+05 2.2741e+05 2.7431e+05 2.0171e+05 3.1192e+05 2.1270e+05
22.5750 2.4575e+05 1.9706e+05 3.1134e+05 2.0001e+05 3.0913e+05 2.3661e+05 2.5515e+05 2.3176e+05 2.5974e+05 2.7415e+05 2.2545e+05 2.7189e+05 2.0001e+05 3.0913e+05 2.1093e+05
22.6250 2.4363e+05 1.9540e+05 3.0855e+05 1.9833e+05 3.0637e+05 2.3459e+05 2.5293e+05 2.2976e+05 2.5749e+05 2.7178e+05 2.2350e+05 2.6949e+05 1.9833e+05 3.0637e+05 2.0917e+05
22.6750 2.4152e+05 1.9376e+05 3.0580e+05 1.9666e+05 3.0364e+05 2.3259e+05 2.5072e+05 2.2779e+05 2.5526e+05 2.6944e+05 2.2157e+05 2.6711e+05 1.9666e+05 3.0364e+05 2.0744e+05
22.7250 2.3944e+05 1.9214e+05 3.0307e+05 1.9501e+05 3.0093e+05 2.3061e+05 2.4854e+05 2.2584e+05 2.5306e+05 2.6711e+05 2.1967e+05 2.6476e+05 1.9501e+05 3.0093e+05 2.0572e+05
22.7750 2.3739e+05 1.9053e+05 3.0037e+05 1.9337e+05 2.9825e+05 2.2864e+05 2.4638e+05 2.2390e+05 2.5087e+05 2.6482e+05 2.1778e+05 2.6244e+05 1.9337e+05 2.9825e+05 2.0401e+05
22.8250 2.3535e+05 1.8894e+05 2.9771e+05 1.9175e+05 2.9560e+05 2.2670e+05 2.4424e+05 2.2199e+05 2.4871e+05 2.6254e+05 2.1591e+05 2.6013e+05 1.9175e+05 2.9560e+05 2.0233e+05
22.8750 2.3333e+05 1.8736e+05 2.9506e+05 1.9015e+05 2.9298e+05 2.2478e+05 2.4213e+05 2.2009e+05 2.4657e+05 2.6029e+05 2.1406e+05 2.5786e+05 1.9015e+05 2.9298e+05 2.0066e+05
22.9250 2.3133e+05 1.8580e+05 2.9245e+05 1.8856e+05 2.9039e+05 2.2287e+05 2.4003e+05 2.1821e+05 2.4445e+05 2.5806e+05 2.1223e+05 2.5560e+05 1.8856e+05 2.9039e+05 1.9900e+05
22.9750 2.2936e+05 1.8426e+05 2.8986e+05 1.8699e+05 2.8782e+05 2.2099e+05 2.3796e+05 2.1636e+05 2.4235e+05 2.5585e+05 2.1041e+05 2.5337e+05 1.8699e+05 2.8782e+05 1.9736e+05
23.0250 2.2740e+05 1.8273e+05 2.8730e+05 1.8543e+05 2.8528e+05 2.1912e+05 2.3591e+05 2.1452e+05 2.4028e+05 2.5366e+05 2.0862e+05 2.5116e+05 1.8543e+05 2.8528e+05 1.9574e+05
23.0750 2.2546e+05 1.8121e+05 2.8477e+05 1.8389e+05 2.8277e+05 2.1727e+05 2.3388e+05 2.1270e+05 2.3822e+05 2.5150e+05 2.0684e+05 2.4897e+05 1.8389e+05 2.8277e+05 1.9413e+05
23.1250 2.2354e+05 1.7971e+05 2.8226e+05 1.8237e+05 2.8028e+05 2.1544e+05 2.3186e+05 2.1089e+05 2.3619e+05 2.4936e+05 2.0508e+05 2.4681e+05 1.8237e+05 2.8028e+05 1.9254e+05
23.1750 2.2164e+05 1.7823e+05 2.7978e+05 1.8086e+05 2.7781e+05 2.1363e+05 2.2987e+05 2.0911e+05 2.3417e+05 2.4724e+05 2.0334e+05 2.4467e+05 1.8086e+05 2.7781e+05 1.9096e+05
23.2250 2.1976e+05 1.7676e+05 2.7733e+05 1.7936e+05 2.7538e+05 2.1183e+05 2.2790e+05 2.0734e+05 2.3218e+05 2.4514e+05 2.0162e+05 2.4255e+05 1.7936e+05 2.7538e+05 1.8940e+05
23.2750 2.1790e+05 1.7530e+05 2.7490e+05 1.7788e+05 2.7296e+05 2.1006e+05 2.2595e+05 2.0559e+05 2.3021e+05 2.4306e+05 1.9991e+05 2.4045e+05 1.7788e+05 2.7296e+05 1.8786e+05
23.3250 2.1605e+05 1.7385e+05 2.7249e+05 1.7641e+05 2.7058e+05 2.0830e+05 2.2402e+05 2.0386e+05 2.2825e+05 2.4100e+05 1.9822e+05 2.3837e+05 1.7641e+05 2.7058e+05 1.8632e+05
23.3750 2.1423e+05 1.7242e+05 2.7011e+05 1.7495e+05 2.6821e+05 2.0655e+05 2.2211e+05 2.0214e+05 2.2632e+05 2.3896e+05 1.9655e+05 2.3632e+05 1.7495e+05 2.6821e+05 1.8481e+05
23.4250 2.1242e+05 1.7101e+05 2.6775e+05 1.7351e+05 2.6588e+05 2.0483e+05 2.2022e+05 2.0044e+05 2.2440e+05 2.3694e+05 1.9489e+05 2.3428e+05 1.7351e+05 2.6588e+05 1.8330e+05
23.4750 2.1063e+05 1.6961e+05 2.6542e+05 1.7209e+05 2.6356e+05 2.0312e+05 2.1834e+05 1.9876e+05 2.2250e+05 2.3495e+05 1.9325e+05 2.3226e+05 1.7209e+05 2.6356e+05 1.8182e+05
23.5250 2.0886e+05 1.6822e+05 2.6311e+05 1.7068e+05 2.6127e+05 2.0143e+05 2.1648e+05 1.9709e+05 2.2063e+05 2.3297e+05 1.9162e+05 2.3027e+05 1.7068e+05 2.6127e+05 1.8034e+05
23.5750 2.0711e+05 1.6684e+05 2.6083e+05 1.6928e+05 2.5900e+05 1.9976e+05 2.1465e+05 1.9544e+05 2.1877e+05 2.3101e+05 1.9002e+05 2.2830e+05 1.6928e+05 2.5900e+05 1.7888e+05
23.6250 2.0537e+05 1.6548e+05 2.5856e+05 1.6789e+05 2.5676e+05 1.9810e+05 2.1283e+05 1.9381e+05 2.1693e+05 2.2907e+05 1.8842e+05 2.2634e+05 1.6789e+05 2.5676e+05 1.7743e+05
23.6750 2.0365e+05 1.6413e+05 2.5633e+05 1.6652e+05 2.5453e+05 1.9645e+05 2.1103e+05 1.9220e+05 2.1510e+05 2.2715e+05 1.8685e+05 2.2441e+05 1.6652e+05 2.5453e+05 1.7600e+05
23.7250 2.0195e+05 1.6280e+05 2.5411e+05 1.6516e+05 2.5233e+05 1.9483e+05 2.0925e+05 1.9059e+05 2.1330e+05 2.2525e+05 1.8529e+05 2.2249e+05 1.6516e+05 2.5233e+05 1.7458e+05
23.7750 2.0026e+05 1.6147e+05 2.5192e+05 1.6382e+05 2.5016e+05 1.9322e+05 2.0748e+05 1.8901e+05 2.1151e+05 2.2336e+05 1.8374e+05 2.2060e+05 1.6382e+05 2.5016e+05 1.7317e+05
23.8250 1.9859e+05 1.6016e+05 2.4974e+05 1.6248e+05 2.4800e+05 1.9162e+05 2.0573e+05 1.8744e+05 2.0974e+05 2.2150e+05 1.8221e+05 2.1872e+05 1.6248e+05 2.4800e+05 1.7178e+05
23.8750 1.9694e+05 1.5886e+05 2.4760e+05 1.6116e+05 2.4587e+05 1.9004e+05 2.0400e+05 1.8588e+05 2.0799e+05 2.1965e+05 1.8069e+05 2.1686e+05 1.6116e+05 2.4587e+05 1.7040e+05
23.9250 1.9530e+05 1.5758e+05 2.4547e+05 1.5986e+05 2.4375e+05 1.8848e+05 2.0229e+05 1.8434e+05 2.0626e+05 2.1782e+05 1.7919e+05 2.1502e+05 1.5986e+05 2.4375e+05 1.6904e+05
23.9750 1.9368e+05 1.5630e+05 2.4336e+05 1.5856e+05 2.4166e+05 1.8693e+05 2.0059e+05 1.8282e+05 2.0454e+05 2.1601e+05 1.7771e+05 2.1320e+05 1.5856e+05 2.4166e+05 1.6768e+05
24.0250 1.9207e+05 1.5504e+05 2.4128e+05 1.5728e+05 2.3959e+05 1.8539e+05 1.9892e+05 1.8131e+05 2.0284e+05 2.1422e+05 1.7624e+05 2.1139e+05 1.5728e+05 2.3959e+05 1.6634e+05
24.0750 1.9048e+05 1.5379e+05 2.3921e+05 1.5601e+05 2.3754e+05 1.8387e+05 1.9725e+05 1.7981e+05 2.0115e+05 2.1244e+05 1.7478e+05 2.0961e+05 1.5601e+05 2.3754e+05 1.6501e+05
24.1250 1.8891e+05 1.5255e+05 2.3717e+05 1.5475e+05 2.3552e+05 1.8237e+05 1.9560e+05 1.7833e+05 1.9948e+05 2.1068e+05 1.7333e+05 2.0784e+05 1.5475e+05 2.3552e+05 1.6369e+05
24.1750 1.8735e+05 1.5133e+05 2.3514e+05 1.5350e+05 2.3351e+05 1.8088e+05 1.9397e+05 1.7686e+05 1.9783e+05 2.0894e+05 1.7190e+05 2.0609e+05 1.5350e+05 2.3351e+05 1.6239e+05
24.2250 1.8580e+05 1.5011e+05 2.3314e+05 1.5227e+05 2.3152e+05 1.7940e+05 1.9236e+05 1.7541e+05 1.9620e+05 2.0722e+05 1.7049e+05 2.0436e+05 1.5227e+05 2.3152e+05 1.6110e+05
24.2750 1.8427e+05 1.4891e+05 2.3116e+05 1.5104e+05 2.2955e+05 1.7794e+05 1.9076e+05 1.7397e+05 1.9458e+05 2.0551e+05 1.6909e+05 2.0264e+05 1.5104e+05 2.2955e+05 1.5982e+05
24.3250 1.8276e+05 1.4772e+05 2.2920e+05 1.4983e+05 2.2760e+05 1.7649e+05 1.8918e+05 1.7255e+05 1.9297e+05 2.0381e+05 1.6770e+05 2.0094e+05 1.4983e+05 2.2760e+05 1.5855e+05
24.3750 1.8126e+05 1.4654e+05 2.2725e+05 1.4863e+05 2.2567e+05 1.7505e+05 1.8761e+05 1.7114e+05 1.9138e+05 2.0214e+05 1.6632e+05 1.9926e+05 1.4863e+05 2.2567e+05 1.5729e+05
24.4250 1.7977e+05 1.4537e+05 2.2533e+05 1.4744e+05 2.2376e+05 1.7363e+05 1.8606e+05 1.6974e+05 1.8981e+05 2.0048e+05 1.6496e+05 1.9759e+05 1.4744e+05 2.2376e+05 1.5605e+05
24.4750 1.7830e+05 1.4421e+05 2.2342e+05 1.4626e+05 2.2187e+05 1.7222e+05 1.8452e+05 1.6835e+05 1.8825e+05 1.9884e+05 1.6361e+05 1.9594e+05 1.4626e+05 2.2187e+05 1.5482e+05
24.5250 1.7684e+05 1.4306e+05 2.2154e+05 1.4510e+05 2.2000e+05 1.7083e+05 1.8300e+05 1.6698e+05 1.8671e+05 1.9721e+05 1.6228e+05 1.9431e+05 1.4510e+05 2.2000e+05 1.5359e+05
24.5750 1.7540e+05 1.4192e+05 2.1967e+05 1.4394e+05 2.1814e+05 1.6945e+05 1.8149e+05 1.6562e+05 1.8518e+05 1.9559e+05 1.6096e+05 1.9269e+05 1.4394e+05 2.1814e+05 1.5238e+05
24.6250 1.7397e+05 1.4080e+05 2.1782e+05 1.4280e+05 2.1631e+05 1.6808e+05 1.7999e+05 1.6428e+05 1.8366e+05 1.9400e+05 1.5964e+05 1.9109e+05 1.4280e+05 2.1631e+05 1.5118e+05
24.6750 1.7256e+05 1.3968e+05 2.1599e+05 1.4166e+05 2.1449e+05 1.6673e+05 1.7851e+05 1.6294e+05 1.8217e+05 1.9242e+05 1.5835e+05 1.8950e+05 1.4166e+05 2.1449e+05 1.5000e+05
24.7250 1.7115e+05 1.3857e+05 2.1417e+05 1.4054e+05 2.1269e+05 1.6538e+05 1.7705e+05 1.6162e+05 1.8068e+05 1.9085e+05 1.5706e+05 1.8793e+05 1.4054e+05 2.1269e+05 1.4882e+05
24.7750 1.6976e+05 1.3748e+05 2.1238e+05 1.3942e+05 2.1091e+05 1.6406e+05 1.7560e+05 1.6032e+05 1.7921e+05 1.8930e+05 1.5579e+05 1.8638e+05 1.3942e+05 2.1091e+05 1.4765e+05
24.8250 1.6839e+05 1.3639e+05 2.1060e+05 1.3832e+05 2.0914e+05 1.6274e+05 1.7416e+05 1.5902e+05 1.7775e+05 1.8776e+05 1.5453e+05 1.8484e+05 1.3832e+05 2.0914e+05 1.4650e+05
24.8750 1.6702e+05 1.3532e+05 2.0884e+05 1.3723e+05 2.0740e+05 1.6143e+05 1.7274e+05 1.5774e+05 1.7631e+05 1.8624e+05 1.5328e+05 1.8331e+05 1.3723e+05 2.0740e+05 1.4535e+05
24.9250 1.6568e+05 1.3425e+05 2.0710e+05 1.3615e+05 2.0566e+05 1.6014e+05 1.7133e+05 1.5647e+05 1.7488e+05 1.8473e+05 1.5204e+05 1.8180e+05 1.3615e+05 2.0566e+05 1.4422e+05
24.9750 1.6434e+05 1.3320e+05 2.0537e+05 1.3507e+05 2.0395e+05 1.5886e+05 1.6993e+05 1.5521e+05 1.7347e+05 1.8323e+05 1.5082e+05 1.8031e+05 1.3507e+05 2.0395e+05 1.4309e+05
25.0250 1.6301e+05 1.3215e+05 2.0366e+05 1.3401e+05 2.0226e+05 1.5759e+05 1.6855e+05 1.5396e+05 1.7206e+05 1.8175e+05 1.4960e+05 1.7882e+05 1.3401e+05 2.0226e+05 1.4198e+05
25.0750 1.6170e+05 1.3112e+05 2.0197e+05 1.3296e+05 2.0057e+05 1.5634e+05 1.6718e+05 1.5273e+05 1.7068e+05 1.8029e+05 1.4840e+05 1.7736e+05 1.3296e+05 2.0057e+05 1.4087e+05
25.1250 1.6040e+05 1.3009e+05 2.0029e+05 1.3192e+05 1.9891e+05 1.5509e+05 1.6582e+05 1.5151e+05 1.6930e+05 1.7884e+05 1.4721e+05 1.7590e+05 1.3192e+05 1.9891e+05 1.3978e+05
25.1750 1.5912e+05 1.2907e+05 1.9864e+05 1.3088e+05 1.9726e+05 1.5386e+05 1.6448e+05 1.5029e+05 1.6794e+05 1.7740e+05 1.4603e+05 1.7446e+05 1.3088e+05 1.9726e+05 1.3870e+05
25.2250 1.5784e+05 1.2806e+05 1.9699e+05 1.2986e+05 1.9563e+05 1.5264e+05 1.6315e+05 1.4909e+05 1.6659e+05 1.7597e+05 1.4486e+05 1.7304e+05 1.2986e+05 1.9563e+05 1.3762e+05
25.2750 1.5658e+05 1.2707e+05 1.9536e+05 1.2884e+05 1.9402e+05 1.5143e+05 1.6183e+05 1.4790e+05 1.6525e+05 1.7456e+05 1.4370e+05 1.7163e+05 1.2884e+05 1.9402e+05 1.3656e+05
25.3250 1.5533e+05 1.2608e+05 1.9375e+05 1.2784e+05 1.9241e+05 1.5023e+05 1.6053e+05 1.4673e+05 1.6393e+05 1.7316e+05 1.4256e+05 1.7023e+05 1.2784e+05 1.9241e+05 1.3550e+05
25.3750 1.5409e+05 1.2510e+05 1.9216e+05 1.2684e+05 1.9083e+05 1.4904e+05 1.5923e+05 1.4556e+05 1.6261e+05 1.7178e+05 1.4142e+05 1.6884e+05 1.2684e+05 1.9083e+05 1.3446e+05
25.4250 1.5286e+05 1.2412e+05 1.9058e+05 1.2585e+05 1.8926e+05 1.4786e+05 1.5795e+05 1.4440e+05 1.6132e+05 1.7040e+05 1.4030e+05 1.6747e+05 1.2585e+05 1.8926e+05 1.3342e+05
25.4750 1.5164e+05 1.2316e+05 1.8901e+05 1.2488e+05 1.8770e+05 1.4670e+05 1.5668e+05 1.4326e+05 1.6003e+05 1.6904e+05 1.3918e+05 1.6612e+05 1.2488e+05 1.8770e+05 1.3239e+05
25.5250 1.5044e+05 1.2221e+05 1.8746e+05 1.2391e+05 1.8617e+05 1.4554e+05 1.5543e+05 1.4212e+05 1.5875e+05 1.6770e+05 1.3808e+05 1.6477e+05 1.2391e+05 1.8617e+05 1.3138e+05
25.5750 1.4924e+05 1.2126e+05 1.8592e+05 1.2295e+05 1.8464e+05 1.4440e+05 1.5418e+05 1.4100e+05 1.5749e+05 1.6636e+05 1.3698e+05 1.6344e+05 1.2295e+05 1.8464e+05 1.3037e+05
25.6250 1.4806e+05 1.2033e+05 1.8440e+05 1.2200e+05 1.8313e+05 1.4327e+05 1.5295e+05 1.3988e+05 1.5624e+05 1.6504e+05 1.3590e+05 1.6212e+05 1.2200e+05 1.8313e+05 1.2937e+05
25.6750 1.4689e+05 1.1940e+05 1.8290e+05 1.2105e+05 1.8164e+05 1.4214e+05 1.5173e+05 1.3878e+05 1.5500e+05 1.6373e+05 1.3483e+05 1.6081e+05 1.2105e+05 1.8164e+05 1.2838e+05
25.7250 1.4573e+05 1.1848e+05 1.8140e+05 1.2012e+05 1.8015e+05 1.4103e+05 1.5052e+05 1.3769e+05 1.5377e+05 1.6243e+05 1.3376e+05 1.5951e+05 1.2012e+05 1.8015e+05 1.2740e+05
25.7750 1.4458e+05 1.1757e+05 1.7993e+05 1.1919e+05 1.7869e+05 1.3993e+05 1.4932e+05 1.3660e+05 1.5255e+05 1.6115e+05 1.3271e+05 1.5823e+05 1.1919e+05 1.7869e+05 1.2642e+05
25.8250 1.4344e+05 1.1666e+05 1.7846e+05 1.1827e+05 1.7723e+05 1.3883e+05 1.4813e+05 1.3553e+05 1.5135e+05 1.5987e+05 1.3167e+05 1.5696e+05 1.1827e+05 1.7723e+05 1.2546e+05
25.8750 1.4231e+05 1.1577e+05 1.7701e+05 1.1736e+05 1.7579e+05 1.3775e+05 1.4695e+05 1.3446e+05 1.5015e+05 1.5861e+05 1.3063e+05 1.5570e+05 1.1736e+05 1.7579e+05 1.2451e+05
25.9250 1.4119e+05 1.1488e+05 1.7558e+05 1.1646e+05 1.7437e+05 1.3668e+05 1.4579e+05 1.3341e+05 1.4897e+05 1.5736e+05 1.2961e+05 1.5445e+05 1.1646e+05 1.7437e+05 1.2356e+05
25.9750 1.4008e+05 1.1400e+05 1.7415e+05 1.1557e+05 1.7296e+05 1.3562e+05 1.4463e+05 1.3237e+05 1.4780e+05 1.5612e+05 1.2859e+05 1.5322e+05 1.1557e+05 1.7296e+05 1.2262e+05
26.0250 1.3898e+05 1.1313e+05 1.7274e+05 1.1469e+05 1.7156e+05 1.3456e+05 1.4349e+05 1.3133e+05 1.4664e+05 1.5490e+05 1.2758e+05 1.5199e+05 1.1469e+05 1.7156e+05 1.2169e+05
26.0750 1.3790e+05 1.1227e+05 1.7135e+05 1.1381e+05 1.7017e+05 1.3352e+05 1.4235e+05 1.3031e+05 1.4548e+05 1.5368e+05 1.2659e+05 1.5078e+05 1.1381e+05 1.7017e+05 1.2077e+05
26.1250 1.3682e+05 1.1141e+05 1.6997e+05 1.1294e+05 1.6880e+05 1.3248e+05 1.4123e+05 1.2929e+05 1.4434e+05 1.5247e+05 1.2560e+05 1.4958e+05 1.1294e+05 1.6880e+05 1.1986e+05
26.1750 1.3575e+05 1.1056e+05 1.6860e+05 1.1208e+05 1.6744e+05 1.3146e+05 1.4012e+05 1.2829e+05 1.4321e+05 1.5128e+05 1.2462e+05 1.4839e+05 1.1208e+05 1.6744e+05 1.1895e+05
26.2250 1.3469e+05 1.0972e+05 1.6724e+05 1.1123e+05 1.6609e+05 1.3044e+05 1.3902e+05 1.2729e+05 1.4209e+05 1.5010e+05 1.2365e+05 1.4721e+05 1.1123e+05 1.6609e+05 1.1805e+05
26.2750 1.3364e+05 1.0889e+05 1.6590e+05 1.1038e+05 1.6476e+05 1.2944e+05 1.3792e+05 1.2630e+05 1.4098e+05 1.4892e+05 1.2269e+05 1.4604e+05 1.1038e+05 1.6476e+05 1.1716e+05
26.3250 1.3260e+05 1.0806e+05 1.6457e+05 1.0954e+05 1.6344e+05 1.2844e+05 1.3684e+05 1.2532e+05 1.3989e+05 1.4776e+05 1.2174e+05 1.4489e+05 1.0954e+05 1.6344e+05 1.1628e+05
26.3750 1.3157e+05 1.0725e+05 1.6325e+05 1.0871e+05 1.6213e+05 1.2745e+05 1.3577e+05 1.2435e+05 1.3880e+05 1.4661e+05 1.2080e+05 1.4374e+05 1.0871e+05 1.6213e+05 1.1541e+05
26.4250 1.3055e+05 1.0644e+05 1.6194e+05 1.0789e+05 1.6083e+05 1.2647e+05 1.3471e+05 1.2339e+05 1.3772e+05 1.4547e+05 1.1986e+05 1.4260e+05 1.0789e+05 1.6083e+05 1.1454e+05
26.4750 1.2954e+05 1.0563e+05 1.6065e+05 1.0707e+05 1.5954e+05 1.2550e+05 1.3366e+05 1.2244e+05 1.3665e+05 1.4434e+05 1.1894e+05 1.4148e+05 1.0707e+05 1.5954e+05 1.1368e+05
26.5250 1.2854e+05 1.0483e+05 1.5937e+05 1.0626e+05 1.5827e+05 1.2454e+05 1.3261e+05 1.2149e+05 1.3559e+05 1.4322e+05 1.1802e+05 1.4037e+05 1.0626e+05 1.5827e+05 1.1283e+05
26.5750 1.2755e+05 1.0405e+05 1.5810e+05 1.0546e+05 1.5701e+05 1.2359e+05 1.3158e+05 1.2056e+05 1.3454e+05 1.4211e+05 1.1711e+05 1.3926e+05 1.0546e+05 1.5701e+05 1.1199e+05
26.6250 1.2657e+05 1.0326e+05 1.5684e+05 1.0467e+05 1.5576e+05 1.2264e+05 1.3056e+05 1.1963e+05 1.3350e+05 1.4101e+05 1.1621e+05 1.3817e+05 1.0467e+05 1.5576e+05 1.1115e+05
