# FONLL heavy quark hadroproduction cross section, calculated on Sun May2 21:39:07 CEST 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 100.025
# ymin = -1
# ymax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
5.0750 6.3335e+06 4.1686e+06 9.1740e+06 4.4257e+06 8.9393e+06 5.5308e+06 7.2693e+06 5.6989e+06 6.9680e+06 6.7294e+06 5.9546e+06 7.6334e+06 4.7486e+06 8.9393e+06 4.4257e+06
5.1250 6.2494e+06 4.1245e+06 9.0500e+06 4.3768e+06 8.8212e+06 5.4621e+06 7.1664e+06 5.6262e+06 6.8728e+06 6.6513e+06 5.8700e+06 7.5276e+06 4.6856e+06 8.8212e+06 4.3768e+06
5.1750 6.1658e+06 4.0804e+06 8.9267e+06 4.3280e+06 8.7036e+06 5.3936e+06 7.0641e+06 5.5536e+06 6.7780e+06 6.5733e+06 5.7860e+06 7.4225e+06 4.6228e+06 8.7036e+06 4.3280e+06
5.2250 6.0827e+06 4.0363e+06 8.8040e+06 4.2792e+06 8.5866e+06 5.3254e+06 6.9626e+06 5.4814e+06 6.6839e+06 6.4954e+06 5.7026e+06 7.3180e+06 4.5604e+06 8.5866e+06 4.2792e+06
5.2750 6.0000e+06 3.9921e+06 8.6820e+06 4.2304e+06 8.4702e+06 5.2574e+06 6.8619e+06 5.4096e+06 6.5904e+06 6.4177e+06 5.6198e+06 7.2141e+06 4.4984e+06 8.4702e+06 4.2304e+06
5.3250 5.9178e+06 3.9480e+06 8.5608e+06 4.1817e+06 8.3544e+06 5.1897e+06 6.7620e+06 5.3380e+06 6.4975e+06 6.3402e+06 5.5377e+06 7.1110e+06 4.4368e+06 8.3544e+06 4.1817e+06
5.3750 5.8361e+06 3.9039e+06 8.4405e+06 4.1331e+06 8.2393e+06 5.1224e+06 6.6629e+06 5.2669e+06 6.4053e+06 6.2629e+06 5.4563e+06 7.0087e+06 4.3756e+06 8.2393e+06 4.1331e+06
5.4250 5.7551e+06 3.8598e+06 8.3210e+06 4.0846e+06 8.1249e+06 5.0554e+06 6.5647e+06 5.1962e+06 6.3139e+06 6.1859e+06 5.3757e+06 6.9072e+06 4.3149e+06 8.1249e+06 4.0846e+06
5.4750 5.6746e+06 3.8158e+06 8.2024e+06 4.0363e+06 8.0113e+06 4.9888e+06 6.4674e+06 5.1260e+06 6.2232e+06 6.1092e+06 5.2957e+06 6.8065e+06 4.2546e+06 8.0113e+06 4.0363e+06
5.5250 5.5947e+06 3.7718e+06 8.0847e+06 3.9882e+06 7.8985e+06 4.9225e+06 6.3710e+06 5.0562e+06 6.1333e+06 6.0328e+06 5.2166e+06 6.7067e+06 4.1948e+06 7.8985e+06 3.9882e+06
5.5750 5.5155e+06 3.7280e+06 7.9680e+06 3.9402e+06 7.7866e+06 4.8568e+06 6.2755e+06 4.9869e+06 6.0441e+06 5.9568e+06 5.1382e+06 6.6077e+06 4.1356e+06 7.7866e+06 3.9402e+06
5.6250 5.4370e+06 3.6843e+06 7.8523e+06 3.8924e+06 7.6755e+06 4.7914e+06 6.1810e+06 4.9181e+06 5.9558e+06 5.8812e+06 5.0607e+06 6.5097e+06 4.0768e+06 7.6755e+06 3.8924e+06
5.6750 5.3592e+06 3.6408e+06 7.7377e+06 3.8448e+06 7.5654e+06 4.7266e+06 6.0875e+06 4.8499e+06 5.8684e+06 5.8060e+06 4.9839e+06 6.4126e+06 4.0186e+06 7.5654e+06 3.8448e+06
5.7250 5.2820e+06 3.5974e+06 7.6241e+06 3.7975e+06 7.4562e+06 4.6622e+06 5.9951e+06 4.7823e+06 5.7818e+06 5.7312e+06 4.9080e+06 6.3165e+06 3.9609e+06 7.4562e+06 3.7975e+06
5.7750 5.2057e+06 3.5542e+06 7.5117e+06 3.7504e+06 7.3481e+06 4.5983e+06 5.9036e+06 4.7152e+06 5.6962e+06 5.6569e+06 4.8330e+06 6.2214e+06 3.9038e+06 7.3481e+06 3.7504e+06
5.8250 5.1300e+06 3.5112e+06 7.4003e+06 3.7036e+06 7.2409e+06 4.5350e+06 5.8132e+06 4.6487e+06 5.6114e+06 5.5831e+06 4.7588e+06 6.1273e+06 3.8473e+06 7.2409e+06 3.7036e+06
5.8750 5.0552e+06 3.4684e+06 7.2901e+06 3.6570e+06 7.1348e+06 4.4722e+06 5.7238e+06 4.5828e+06 5.5275e+06 5.5098e+06 4.6855e+06 6.0342e+06 3.7913e+06 7.1348e+06 3.6570e+06
5.9250 4.9811e+06 3.4259e+06 7.1810e+06 3.6108e+06 7.0297e+06 4.4100e+06 5.6355e+06 4.5176e+06 5.4445e+06 5.4370e+06 4.6130e+06 5.9421e+06 3.7360e+06 7.0297e+06 3.6108e+06
5.9750 4.9078e+06 3.3835e+06 7.0732e+06 3.5648e+06 6.9257e+06 4.3483e+06 5.5483e+06 4.4530e+06 5.3625e+06 5.3647e+06 4.5414e+06 5.8511e+06 3.6812e+06 6.9257e+06 3.5648e+06
6.0250 4.8352e+06 3.3415e+06 6.9665e+06 3.5192e+06 6.8227e+06 4.2872e+06 5.4621e+06 4.3890e+06 5.2814e+06 5.2930e+06 4.4708e+06 5.7611e+06 3.6271e+06 6.8227e+06 3.5192e+06
6.0750 4.7635e+06 3.2996e+06 6.8610e+06 3.4739e+06 6.7209e+06 4.2268e+06 5.3770e+06 4.3257e+06 5.2013e+06 5.2219e+06 4.4010e+06 5.6722e+06 3.5735e+06 6.7209e+06 3.4739e+06
6.1250 4.6926e+06 3.2581e+06 6.7567e+06 3.4289e+06 6.6202e+06 4.1669e+06 5.2930e+06 4.2631e+06 5.1222e+06 5.1513e+06 4.3321e+06 5.5844e+06 3.5206e+06 6.6202e+06 3.4289e+06
6.1750 4.6225e+06 3.2168e+06 6.6536e+06 3.3843e+06 6.5206e+06 4.1076e+06 5.2101e+06 4.2011e+06 5.0440e+06 5.0813e+06 4.2641e+06 5.4977e+06 3.4683e+06 6.5206e+06 3.3843e+06
6.2250 4.5533e+06 3.1759e+06 6.5518e+06 3.3400e+06 6.4221e+06 4.0490e+06 5.1283e+06 4.1399e+06 4.9667e+06 5.0120e+06 4.1970e+06 5.4120e+06 3.4167e+06 6.4221e+06 3.3400e+06
6.2750 4.4849e+06 3.1352e+06 6.4512e+06 3.2961e+06 6.3248e+06 3.9909e+06 5.0475e+06 4.0793e+06 4.8905e+06 4.9432e+06 4.1308e+06 5.3275e+06 3.3656e+06 6.3248e+06 3.2961e+06
6.3250 4.4173e+06 3.0948e+06 6.3519e+06 3.2526e+06 6.2287e+06 3.9336e+06 4.9679e+06 4.0194e+06 4.8152e+06 4.8752e+06 4.0655e+06 5.2440e+06 3.3152e+06 6.2287e+06 3.2526e+06
6.3750 4.3506e+06 3.0548e+06 6.2538e+06 3.2094e+06 6.1337e+06 3.8768e+06 4.8894e+06 3.9602e+06 4.7409e+06 4.8077e+06 4.0011e+06 5.1616e+06 3.2655e+06 6.1337e+06 3.2094e+06
6.4250 4.2847e+06 3.0151e+06 6.1570e+06 3.1667e+06 6.0399e+06 3.8207e+06 4.8119e+06 3.9017e+06 4.6676e+06 4.7410e+06 3.9376e+06 5.0804e+06 3.2164e+06 6.0399e+06 3.1667e+06
6.4750 4.2196e+06 2.9758e+06 6.0614e+06 3.1244e+06 5.9473e+06 3.7652e+06 4.7356e+06 3.8439e+06 4.5953e+06 4.6749e+06 3.8751e+06 5.0002e+06 3.1679e+06 5.9473e+06 3.1244e+06
6.5250 4.1554e+06 2.9368e+06 5.9671e+06 3.0824e+06 5.8558e+06 3.7104e+06 4.6603e+06 3.7869e+06 4.5239e+06 4.6094e+06 3.8134e+06 4.9211e+06 3.1200e+06 5.8558e+06 3.0824e+06
6.5750 4.0920e+06 2.8981e+06 5.8740e+06 3.0409e+06 5.7656e+06 3.6563e+06 4.5861e+06 3.7305e+06 4.4536e+06 4.5447e+06 3.7526e+06 4.8431e+06 3.0728e+06 5.7656e+06 3.0409e+06
6.6250 4.0295e+06 2.8598e+06 5.7822e+06 2.9998e+06 5.6765e+06 3.6028e+06 4.5130e+06 3.6749e+06 4.3842e+06 4.4807e+06 3.6926e+06 4.7662e+06 3.0262e+06 5.6765e+06 2.9998e+06
6.6750 3.9678e+06 2.8219e+06 5.6917e+06 2.9591e+06 5.5886e+06 3.5499e+06 4.4409e+06 3.6199e+06 4.3157e+06 4.4174e+06 3.6336e+06 4.6904e+06 2.9803e+06 5.5886e+06 2.9591e+06
6.7250 3.9070e+06 2.7843e+06 5.6024e+06 2.9188e+06 5.5018e+06 3.4978e+06 4.3699e+06 3.5657e+06 4.2483e+06 4.3547e+06 3.5755e+06 4.6158e+06 2.9350e+06 5.5018e+06 2.9188e+06
6.7750 3.8470e+06 2.7471e+06 5.5143e+06 2.8790e+06 5.4163e+06 3.4462e+06 4.3000e+06 3.5122e+06 4.1818e+06 4.2928e+06 3.5182e+06 4.5421e+06 2.8903e+06 5.4163e+06 2.8790e+06
6.8250 3.7878e+06 2.7103e+06 5.4275e+06 2.8395e+06 5.3319e+06 3.3954e+06 4.2311e+06 3.4594e+06 4.1162e+06 4.2315e+06 3.4618e+06 4.4696e+06 2.8462e+06 5.3319e+06 2.8395e+06
6.8750 3.7295e+06 2.6738e+06 5.3419e+06 2.8005e+06 5.2487e+06 3.3452e+06 4.1633e+06 3.4073e+06 4.0517e+06 4.1709e+06 3.4063e+06 4.3981e+06 2.8028e+06 5.2487e+06 2.8005e+06
6.9250 3.6720e+06 2.6360e+06 5.2576e+06 2.7600e+06 5.1667e+06 3.2956e+06 4.0965e+06 3.3560e+06 3.9880e+06 4.1110e+06 3.3516e+06 4.3277e+06 2.7600e+06 5.1667e+06 2.7619e+06
6.9750 3.6153e+06 2.5967e+06 5.1745e+06 2.7178e+06 5.0858e+06 3.2468e+06 4.0307e+06 3.3053e+06 3.9253e+06 4.0518e+06 3.2977e+06 4.2584e+06 2.7178e+06 5.0858e+06 2.7237e+06
7.0250 3.5594e+06 2.5580e+06 5.0926e+06 2.6762e+06 5.0060e+06 3.1985e+06 3.9660e+06 3.2553e+06 3.8636e+06 3.9932e+06 3.2447e+06 4.1900e+06 2.6762e+06 5.0060e+06 2.6859e+06
7.0750 3.5044e+06 2.5198e+06 5.0119e+06 2.6352e+06 4.9275e+06 3.1509e+06 3.9022e+06 3.2060e+06 3.8027e+06 3.9354e+06 3.1925e+06 4.1228e+06 2.6352e+06 4.9275e+06 2.6485e+06
7.1250 3.4501e+06 2.4821e+06 4.9324e+06 2.5948e+06 4.8500e+06 3.1040e+06 3.8395e+06 3.1574e+06 3.7428e+06 3.8783e+06 3.1412e+06 4.0566e+06 2.5948e+06 4.8500e+06 2.6116e+06
7.1750 3.3966e+06 2.4450e+06 4.8541e+06 2.5550e+06 4.7737e+06 3.0577e+06 3.7777e+06 3.1095e+06 3.6838e+06 3.8219e+06 3.0906e+06 3.9914e+06 2.5550e+06 4.7737e+06 2.5751e+06
7.2250 3.3440e+06 2.4084e+06 4.7769e+06 2.5158e+06 4.6986e+06 3.0120e+06 3.7169e+06 3.0623e+06 3.6257e+06 3.7662e+06 3.0409e+06 3.9272e+06 2.5158e+06 4.6986e+06 2.5392e+06
7.2750 3.2921e+06 2.3723e+06 4.7010e+06 2.4772e+06 4.6245e+06 2.9670e+06 3.6571e+06 3.0158e+06 3.5685e+06 3.7114e+06 2.9919e+06 3.8640e+06 2.4772e+06 4.6245e+06 2.5036e+06
7.3250 3.2410e+06 2.3367e+06 4.6262e+06 2.4392e+06 4.5516e+06 2.9226e+06 3.5982e+06 2.9699e+06 3.5122e+06 3.6572e+06 2.9438e+06 3.8018e+06 2.4392e+06 4.5516e+06 2.4686e+06
7.3750 3.1907e+06 2.3016e+06 4.5525e+06 2.4017e+06 4.4797e+06 2.8789e+06 3.5403e+06 2.9247e+06 3.4567e+06 3.6038e+06 2.8964e+06 3.7406e+06 2.4017e+06 4.4797e+06 2.4340e+06
7.4250 3.1411e+06 2.2671e+06 4.4800e+06 2.3649e+06 4.4090e+06 2.8357e+06 3.4834e+06 2.8802e+06 3.4021e+06 3.5512e+06 2.8498e+06 3.6803e+06 2.3649e+06 4.4090e+06 2.3999e+06
7.4750 3.0923e+06 2.2330e+06 4.4086e+06 2.3286e+06 4.3393e+06 2.7932e+06 3.4273e+06 2.8363e+06 3.3484e+06 3.4994e+06 2.8040e+06 3.6210e+06 2.3286e+06 4.3393e+06 2.3662e+06
7.5250 3.0443e+06 2.1995e+06 4.3383e+06 2.2928e+06 4.2706e+06 2.7513e+06 3.3722e+06 2.7930e+06 3.2955e+06 3.4483e+06 2.7589e+06 3.5627e+06 2.2928e+06 4.2706e+06 2.3331e+06
7.5750 2.9970e+06 2.1664e+06 4.2692e+06 2.2576e+06 4.2031e+06 2.7100e+06 3.3179e+06 2.7505e+06 3.2434e+06 3.3980e+06 2.7145e+06 3.5053e+06 2.2576e+06 4.2031e+06 2.3004e+06
7.6250 2.9504e+06 2.1339e+06 4.2011e+06 2.2229e+06 4.1366e+06 2.6693e+06 3.2646e+06 2.7085e+06 3.1922e+06 3.3484e+06 2.6709e+06 3.4489e+06 2.2229e+06 4.1366e+06 2.2682e+06
7.6750 2.9045e+06 2.1018e+06 4.1341e+06 2.1888e+06 4.0711e+06 2.6292e+06 3.2121e+06 2.6672e+06 3.1418e+06 3.2994e+06 2.6280e+06 3.3933e+06 2.1888e+06 4.0711e+06 2.2364e+06
7.7250 2.8594e+06 2.0702e+06 4.0681e+06 2.1552e+06 4.0066e+06 2.5897e+06 3.1605e+06 2.6265e+06 3.0922e+06 3.2512e+06 2.5858e+06 3.3387e+06 2.1552e+06 4.0066e+06 2.2050e+06
7.7750 2.8149e+06 2.0391e+06 4.0033e+06 2.1222e+06 3.9432e+06 2.5508e+06 3.1098e+06 2.5864e+06 3.0434e+06 3.2036e+06 2.5443e+06 3.2849e+06 2.1222e+06 3.9432e+06 2.1741e+06
7.8250 2.7712e+06 2.0084e+06 3.9394e+06 2.0896e+06 3.8808e+06 2.5124e+06 3.0598e+06 2.5470e+06 2.9954e+06 3.1566e+06 2.5035e+06 3.2321e+06 2.0896e+06 3.8808e+06 2.1435e+06
7.8750 2.7282e+06 1.9783e+06 3.8766e+06 2.0576e+06 3.8193e+06 2.4747e+06 3.0108e+06 2.5081e+06 2.9482e+06 3.1102e+06 2.4634e+06 3.1801e+06 2.0576e+06 3.8193e+06 2.1133e+06
7.9250 2.6858e+06 1.9485e+06 3.8148e+06 2.0260e+06 3.7588e+06 2.4374e+06 2.9625e+06 2.4699e+06 2.9017e+06 3.0645e+06 2.4239e+06 3.1289e+06 2.0260e+06 3.7588e+06 2.0835e+06
7.9750 2.6441e+06 1.9193e+06 3.7540e+06 1.9950e+06 3.6993e+06 2.4008e+06 2.9150e+06 2.4322e+06 2.8560e+06 3.0194e+06 2.3851e+06 3.0786e+06 1.9950e+06 3.6993e+06 2.0541e+06
8.0250 2.6031e+06 1.8904e+06 3.6941e+06 1.9645e+06 3.6408e+06 2.3647e+06 2.8684e+06 2.3951e+06 2.8110e+06 2.9748e+06 2.3470e+06 3.0292e+06 1.9645e+06 3.6408e+06 2.0250e+06
8.0750 2.5627e+06 1.8621e+06 3.6353e+06 1.9344e+06 3.5831e+06 2.3292e+06 2.8225e+06 2.3586e+06 2.7668e+06 2.9308e+06 2.3095e+06 2.9805e+06 1.9344e+06 3.5831e+06 1.9962e+06
8.1250 2.5230e+06 1.8341e+06 3.5774e+06 1.9049e+06 3.5264e+06 2.2942e+06 2.7774e+06 2.3227e+06 2.7232e+06 2.8874e+06 2.2726e+06 2.9327e+06 1.9049e+06 3.5264e+06 1.9678e+06
8.1750 2.4839e+06 1.8066e+06 3.5204e+06 1.8758e+06 3.4707e+06 2.2597e+06 2.7330e+06 2.2873e+06 2.6804e+06 2.8445e+06 2.2364e+06 2.8857e+06 1.8758e+06 3.4707e+06 1.9397e+06
8.2250 2.4454e+06 1.7795e+06 3.4644e+06 1.8472e+06 3.4158e+06 2.2258e+06 2.6894e+06 2.2525e+06 2.6383e+06 2.8022e+06 2.2007e+06 2.8394e+06 1.8472e+06 3.4158e+06 1.9120e+06
8.2750 2.4076e+06 1.7529e+06 3.4093e+06 1.8190e+06 3.3618e+06 2.1923e+06 2.6466e+06 2.2182e+06 2.5969e+06 2.7605e+06 2.1657e+06 2.7939e+06 1.8190e+06 3.3618e+06 1.8846e+06
8.3250 2.3704e+06 1.7266e+06 3.3552e+06 1.7913e+06 3.3087e+06 2.1594e+06 2.6044e+06 2.1845e+06 2.5562e+06 2.7194e+06 2.1313e+06 2.7492e+06 1.7913e+06 3.3087e+06 1.8576e+06
8.3750 2.3337e+06 1.7008e+06 3.3019e+06 1.7640e+06 3.2565e+06 2.1270e+06 2.5630e+06 2.1513e+06 2.5162e+06 2.6788e+06 2.0974e+06 2.7053e+06 1.7640e+06 3.2565e+06 1.8310e+06
8.4250 2.2977e+06 1.6754e+06 3.2495e+06 1.7372e+06 3.2051e+06 2.0951e+06 2.5223e+06 2.1186e+06 2.4768e+06 2.6389e+06 2.0642e+06 2.6621e+06 1.7372e+06 3.2051e+06 1.8047e+06
8.4750 2.2622e+06 1.6504e+06 3.1979e+06 1.7108e+06 3.1546e+06 2.0638e+06 2.4822e+06 2.0864e+06 2.4380e+06 2.5995e+06 2.0314e+06 2.6196e+06 1.7108e+06 3.1546e+06 1.7788e+06
8.5250 2.2274e+06 1.6257e+06 3.1473e+06 1.6848e+06 3.1048e+06 2.0328e+06 2.4429e+06 2.0548e+06 2.4000e+06 2.5607e+06 1.9993e+06 2.5778e+06 1.6848e+06 3.1048e+06 1.7532e+06
8.5750 2.1931e+06 1.6015e+06 3.0974e+06 1.6593e+06 3.0560e+06 2.0024e+06 2.4042e+06 2.0237e+06 2.3625e+06 2.5224e+06 1.9677e+06 2.5368e+06 1.6593e+06 3.0560e+06 1.7280e+06
8.6250 2.1593e+06 1.5776e+06 3.0484e+06 1.6342e+06 3.0079e+06 1.9725e+06 2.3662e+06 1.9930e+06 2.3257e+06 2.4848e+06 1.9366e+06 2.4964e+06 1.6342e+06 3.0079e+06 1.7032e+06
8.6750 2.1262e+06 1.5541e+06 3.0002e+06 1.6094e+06 2.9606e+06 1.9430e+06 2.3288e+06 1.9628e+06 2.2895e+06 2.4477e+06 1.9061e+06 2.4568e+06 1.6094e+06 2.9606e+06 1.6787e+06
8.7250 2.0935e+06 1.5310e+06 2.9528e+06 1.5851e+06 2.9141e+06 1.9140e+06 2.2920e+06 1.9332e+06 2.2538e+06 2.4112e+06 1.8761e+06 2.4178e+06 1.5851e+06 2.9141e+06 1.6546e+06
8.7750 2.0614e+06 1.5083e+06 2.9062e+06 1.5612e+06 2.8683e+06 1.8854e+06 2.2559e+06 1.9040e+06 2.2188e+06 2.3753e+06 1.8466e+06 2.3794e+06 1.5612e+06 2.8683e+06 1.6309e+06
8.8250 2.0298e+06 1.4859e+06 2.8604e+06 1.5377e+06 2.8233e+06 1.8573e+06 2.2204e+06 1.8752e+06 2.1844e+06 2.3399e+06 1.8176e+06 2.3417e+06 1.5377e+06 2.8233e+06 1.6075e+06
8.8750 1.9988e+06 1.4638e+06 2.8154e+06 1.5145e+06 2.7791e+06 1.8296e+06 2.1855e+06 1.8470e+06 2.1505e+06 2.3051e+06 1.7891e+06 2.3047e+06 1.5145e+06 2.7791e+06 1.5845e+06
8.9250 1.9682e+06 1.4422e+06 2.7711e+06 1.4917e+06 2.7356e+06 1.8024e+06 2.1512e+06 1.8192e+06 2.1172e+06 2.2708e+06 1.7611e+06 2.2683e+06 1.4917e+06 2.7356e+06 1.5618e+06
8.9750 1.9382e+06 1.4208e+06 2.7275e+06 1.4693e+06 2.6928e+06 1.7756e+06 2.1175e+06 1.7918e+06 2.0845e+06 2.2370e+06 1.7336e+06 2.2325e+06 1.4693e+06 2.6928e+06 1.5394e+06
9.0250 1.9086e+06 1.3998e+06 2.6847e+06 1.4473e+06 2.6508e+06 1.7492e+06 2.0844e+06 1.7649e+06 2.0523e+06 2.2038e+06 1.7065e+06 2.1973e+06 1.4473e+06 2.6508e+06 1.5174e+06
9.0750 1.8795e+06 1.3792e+06 2.6426e+06 1.4256e+06 2.6094e+06 1.7233e+06 2.0518e+06 1.7384e+06 2.0207e+06 2.1711e+06 1.6799e+06 2.1627e+06 1.4256e+06 2.6094e+06 1.4958e+06
9.1250 1.8509e+06 1.3588e+06 2.6012e+06 1.4043e+06 2.5687e+06 1.6977e+06 2.0198e+06 1.7123e+06 1.9896e+06 2.1389e+06 1.6538e+06 2.1288e+06 1.4043e+06 2.5687e+06 1.4744e+06
9.1750 1.8228e+06 1.3388e+06 2.5606e+06 1.3833e+06 2.5287e+06 1.6726e+06 1.9883e+06 1.6866e+06 1.9590e+06 2.1072e+06 1.6281e+06 2.0953e+06 1.3833e+06 2.5287e+06 1.4534e+06
9.2250 1.7952e+06 1.3191e+06 2.5206e+06 1.3627e+06 2.4894e+06 1.6478e+06 1.9574e+06 1.6614e+06 1.9289e+06 2.0761e+06 1.6028e+06 2.0625e+06 1.3627e+06 2.4894e+06 1.4328e+06
9.2750 1.7679e+06 1.2998e+06 2.4812e+06 1.3424e+06 2.4508e+06 1.6235e+06 1.9270e+06 1.6366e+06 1.8993e+06 2.0455e+06 1.5780e+06 2.0302e+06 1.3424e+06 2.4508e+06 1.4124e+06
9.3250 1.7412e+06 1.2807e+06 2.4426e+06 1.3224e+06 2.4127e+06 1.5995e+06 1.8971e+06 1.6122e+06 1.8702e+06 2.0154e+06 1.5536e+06 1.9985e+06 1.3224e+06 2.4127e+06 1.3924e+06
9.3750 1.7149e+06 1.2619e+06 2.4045e+06 1.3028e+06 2.3754e+06 1.5759e+06 1.8677e+06 1.5882e+06 1.8416e+06 1.9857e+06 1.5296e+06 1.9673e+06 1.3028e+06 2.3754e+06 1.3727e+06
9.4250 1.6890e+06 1.2435e+06 2.3672e+06 1.2835e+06 2.3386e+06 1.5527e+06 1.8388e+06 1.5645e+06 1.8135e+06 1.9566e+06 1.5061e+06 1.9367e+06 1.2835e+06 2.3386e+06 1.3533e+06
9.4750 1.6636e+06 1.2253e+06 2.3304e+06 1.2645e+06 2.3025e+06 1.5299e+06 1.8104e+06 1.5413e+06 1.7859e+06 1.9279e+06 1.4829e+06 1.9066e+06 1.2645e+06 2.3025e+06 1.3343e+06
9.5250 1.6385e+06 1.2075e+06 2.2943e+06 1.2458e+06 2.2669e+06 1.5074e+06 1.7826e+06 1.5184e+06 1.7587e+06 1.8997e+06 1.4601e+06 1.8770e+06 1.2458e+06 2.2669e+06 1.3155e+06
9.5750 1.6139e+06 1.1899e+06 2.2588e+06 1.2274e+06 2.2320e+06 1.4853e+06 1.7551e+06 1.4959e+06 1.7320e+06 1.8720e+06 1.4378e+06 1.8479e+06 1.2274e+06 2.2320e+06 1.2970e+06
9.6250 1.5897e+06 1.1726e+06 2.2239e+06 1.2094e+06 2.1976e+06 1.4636e+06 1.7282e+06 1.4737e+06 1.7057e+06 1.8446e+06 1.4158e+06 1.8193e+06 1.2094e+06 2.1976e+06 1.2788e+06
9.6750 1.5659e+06 1.1555e+06 2.1896e+06 1.1916e+06 2.1639e+06 1.4422e+06 1.7017e+06 1.4520e+06 1.6798e+06 1.8178e+06 1.3941e+06 1.7912e+06 1.1916e+06 2.1639e+06 1.2609e+06
9.7250 1.5425e+06 1.1388e+06 2.1559e+06 1.1741e+06 2.1307e+06 1.4211e+06 1.6756e+06 1.4305e+06 1.6544e+06 1.7913e+06 1.3729e+06 1.7635e+06 1.1741e+06 2.1307e+06 1.2432e+06
9.7750 1.5194e+06 1.1223e+06 2.1227e+06 1.1569e+06 2.0980e+06 1.4004e+06 1.6500e+06 1.4094e+06 1.6295e+06 1.7652e+06 1.3520e+06 1.7364e+06 1.1569e+06 2.0980e+06 1.2259e+06
9.8250 1.4968e+06 1.1061e+06 2.0901e+06 1.1399e+06 2.0659e+06 1.3800e+06 1.6249e+06 1.3887e+06 1.6049e+06 1.7396e+06 1.3314e+06 1.7096e+06 1.1399e+06 2.0659e+06 1.2087e+06
9.8750 1.4745e+06 1.0901e+06 2.0580e+06 1.1233e+06 2.0343e+06 1.3599e+06 1.6001e+06 1.3683e+06 1.5807e+06 1.7143e+06 1.3113e+06 1.6834e+06 1.1233e+06 2.0343e+06 1.1918e+06
9.9250 1.4526e+06 1.0744e+06 2.0265e+06 1.1069e+06 2.0033e+06 1.3401e+06 1.5758e+06 1.3482e+06 1.5570e+06 1.6894e+06 1.2914e+06 1.6576e+06 1.1069e+06 2.0033e+06 1.1752e+06
9.9750 1.4310e+06 1.0589e+06 1.9955e+06 1.0908e+06 1.9728e+06 1.3207e+06 1.5519e+06 1.3284e+06 1.5336e+06 1.6650e+06 1.2719e+06 1.6322e+06 1.0908e+06 1.9728e+06 1.1588e+06
10.0250 1.4098e+06 1.0437e+06 1.9650e+06 1.0749e+06 1.9427e+06 1.3016e+06 1.5284e+06 1.3090e+06 1.5107e+06 1.6408e+06 1.2527e+06 1.6073e+06 1.0749e+06 1.9427e+06 1.1427e+06
10.0750 1.3890e+06 1.0287e+06 1.9350e+06 1.0593e+06 1.9132e+06 1.2827e+06 1.5053e+06 1.2899e+06 1.4881e+06 1.6171e+06 1.2339e+06 1.5828e+06 1.0593e+06 1.9132e+06 1.1268e+06
10.1250 1.3685e+06 1.0140e+06 1.9056e+06 1.0440e+06 1.8842e+06 1.2642e+06 1.4826e+06 1.2711e+06 1.4659e+06 1.5938e+06 1.2153e+06 1.5587e+06 1.0440e+06 1.8842e+06 1.1112e+06
10.1750 1.3483e+06 9.9948e+05 1.8766e+06 1.0289e+06 1.8557e+06 1.2459e+06 1.4602e+06 1.2526e+06 1.4440e+06 1.5708e+06 1.1971e+06 1.5350e+06 1.0289e+06 1.8557e+06 1.0958e+06
10.2250 1.3284e+06 9.8520e+05 1.8481e+06 1.0140e+06 1.8276e+06 1.2280e+06 1.4383e+06 1.2343e+06 1.4226e+06 1.5482e+06 1.1792e+06 1.5117e+06 1.0140e+06 1.8276e+06 1.0806e+06
10.2750 1.3089e+06 9.7116e+05 1.8201e+06 9.9940e+05 1.8000e+06 1.2103e+06 1.4167e+06 1.2164e+06 1.4014e+06 1.5259e+06 1.1616e+06 1.4888e+06 9.9940e+05 1.8000e+06 1.0656e+06
10.3250 1.2897e+06 9.5734e+05 1.7926e+06 9.8502e+05 1.7729e+06 1.1930e+06 1.3954e+06 1.1988e+06 1.3806e+06 1.5040e+06 1.1442e+06 1.4663e+06 9.8502e+05 1.7729e+06 1.0509e+06
10.3750 1.2708e+06 9.4373e+05 1.7655e+06 9.7087e+05 1.7462e+06 1.1758e+06 1.3746e+06 1.1814e+06 1.3602e+06 1.4824e+06 1.1272e+06 1.4442e+06 9.7087e+05 1.7462e+06 1.0364e+06
10.4250 1.2522e+06 9.3035e+05 1.7389e+06 9.5695e+05 1.7199e+06 1.1590e+06 1.3540e+06 1.1644e+06 1.3401e+06 1.4611e+06 1.1104e+06 1.4224e+06 9.5695e+05 1.7199e+06 1.0221e+06
10.4750 1.2340e+06 9.1717e+05 1.7127e+06 9.4325e+05 1.6941e+06 1.1424e+06 1.3339e+06 1.1476e+06 1.3204e+06 1.4402e+06 1.0940e+06 1.4010e+06 9.4325e+05 1.6941e+06 1.0080e+06
